ATCOCode	CommonName	Lon	Lat	NatGazLocality
45020850	Miller Hill Barnsley Road	-1.64683	53.56983	Lower Denby
45020851	Miller Hill Revel Garth	-1.65037	53.57259	Denby Dale
45020852	Miller Hall Wakefield Road	-1.65416	53.57309	Denby Dale
45020853	Lower Denby Lane Barnsley Road	-1.64225	53.56759	Lower Denby
45020854	Barnsley Road Lower-Denby-Dale	-1.64242	53.56795	Denby Dale
45020855	Barnsley Road Lower-Denby-Dale	-1.64152	53.56776	Lower Denby
45020856	Lower Denby Lane Denby Lane	-1.64292	53.56638	Lower Denby
45020857	Upper Denby Lane Fairfields	-1.65497	53.56252	Upper Denby
45020858	Denby Dale Bank Lane	-1.65737	53.56127	Upper Denby
45020859	Falledge Lane Denby Lane	-1.66109	53.55948	Upper Denby
45020860	Falledge Lane Falledge Lane Farm	-1.66592	53.55596	Upper Denby
45020861	Falledge Lane Penistone Road	-1.66884	53.55367	Upper Denby
45020862	Denby Lane Falledge Lane	-1.66068	53.56005	Upper Denby
45020863	Denby Lane New Laithe	-1.66738	53.56047	Upper Denby
45020864	High Street Holmfield Close	-1.60963	53.59255	Clayton West
45020865	High Street Bilham Road	-1.60959	53.59324	Clayton West
45020866	High Street Clayton West	-1.60984	53.59093	Clayton West
45020867	High Street Clayton West	-1.60895	53.59018	Clayton West
45020868	High Street Upper Common Lane	-1.60822	53.58897	Clayton West
45020869	Bank End Lane Upper Common Lane	-1.60759	53.58888	Clayton West
45020870	Bank End Lane Hollin House Lane	-1.60097	53.58644	Clayton West
45020871	Clayton West Shoulder Of Mutton	-1.61197	53.59412	Clayton West
45020872	Clayton West Shoulder Of Mutton	-1.61145	53.59433	Clayton West
45020873	Chapel Hill Cliffe Street	-1.61497	53.59348	Clayton West
45020874	Chapel Hill Duke Wood Road	-1.61804	53.59252	Clayton West
45020875	Chapel Hill Duke Wood Road	-1.61865	53.59216	Clayton West
45020876	Barnsley Road Springfield Avenue	-1.61989	53.59161	Clayton West
45020877	Gilthwaites Lane Withyside	-1.649	53.57639	Denby Dale
45020878	Gilthwaites Crescent Gilthwaite Top	-1.64924	53.57795	Denby Dale
45020879	Gilthwaites Crescent Thorpes Avenue	-1.64818	53.57624	Denby Dale
45020880	Penistone Road Lane Head Road	-1.70702	53.57483	Lane Head (Holmfirth)
45020881	Penistone Road Marsh Lane	-1.72627	53.57463	Fulstone
45020882	Marsh Lane Row Gate	-1.72287	53.5773	Shepley (Huddersfield)
45020883	Marsh Lane Long Close Lane	-1.72007	53.58078	Shepley (Huddersfield)
45020884	Marsh Lane Marsh Court	-1.717	53.58236	Shepley (Huddersfield)
45020885	Marsh Lane Cliffe Road	-1.71407	53.58336	Shepley (Huddersfield)
45020886	Penistone Road Gate Foot Lane	-1.7293	53.57359	Fulstone
45020887	Penistone Road Horn Lane	-1.72945	53.57365	New Mill (Holmfirth)
45020888	Penistone Road Hollin House Lane	-1.74466	53.57306	New Mill (Holmfirth)
45020889	Penistone Road Church Street	-1.75103	53.57403	New Mill (Holmfirth)
45020890	Penistone Road Church Street	-1.75056	53.57404	New Mill (Holmfirth)
45020891	Somerset Road Wakefield Road	-1.77068	53.64253	Aspley (Huddersfield)
45020892	Somerset Road Wakefield Road	-1.77084	53.64249	Aspley (Huddersfield)
45020893	Somerset Road Dog Kennel Bank	-1.76901	53.64185	Aspley (Huddersfield)
45020894	Somerset Road Dog Kennel Bank	-1.76877	53.64167	Lowerhouses
45020895	Somerset Road Martin Bank Wood	-1.76517	53.64168	Moldgreen
45020896	Somerset Road Martin Bank Wood	-1.76583	53.64158	Moldgreen
45020897	Somerset Road Broadgate	-1.76065	53.64054	Moldgreen
45020898	Somerset Road Broadgate	-1.7608	53.64045	Moldgreen
45020899	Somerset Road Kidroyd Lane	-1.76022	53.63972	Moldgreen
45020900	Somerset Road Longley Road	-1.7599	53.63908	Moldgreen
45020901	Keighley Road	-2.00913	53.7568	Hardcastle Crags
45020902	Keighley Road Pecket Well	-2.00896	53.75905	Pecket Well
45020903	Pecket Bar Keighley Road	-2.00711	53.76051	Pecket Well
45020904	Keighley Road Old Lane	-2.00504	53.76234	Pecket Well
45020905	Keighley Road Wilcroft Terrace	-2.00714	53.76348	Pecket Well
45020906	Keighley Road Crimsworth Lane	-2.00986	53.76486	Pecket Well
45020907	Keighley Road Pecket Well	-2.0108	53.76671	Pecket Well
45020908	Akroyd Lane Shaw Croft Hill	-2.00725	53.75775	Pecket Well
45020909	Akroyd Lane	-2.00642	53.75525	Old Town (W Yorks)
45020910	Parrock Lane Old Town Mill Lane	-2.00416	53.75378	Old Town (W Yorks)
45020911	Old Town	-1.9998	53.75131	Old Town (W Yorks)
45020912	Old Town	-1.99948	53.75134	Old Town (W Yorks)
45020913	Old Town	-1.99616	53.75015	Old Town (W Yorks)
45020914	Old Town	-1.99506	53.74961	Old Town (W Yorks)
45020915	HB9 Albert Street	-2.01143	53.74104	Hebden Bridge
45020916	Rochdale Road	-1.88774	53.71435	Pye Nest
45020917	Rochdale Road	-1.88781	53.7145	Pye Nest
45020918	Rochdale Road	-1.89077	53.71483	Pye Nest
45020919	Rochdale Road Green Lane	-1.89089	53.715	Pye Nest
45020920	Rochdale Road	-1.89499	53.71486	Pye Nest
45020921	Rochdale Road Crow Wood Park	-1.89698	53.7152	Pye Nest
45020922	Rochdale Road Woodland Drive	-1.89695	53.71532	Pye Nest
45020923	Rochdale Road Willowfield Drive	-1.89849	53.71569	Willow Field
45020924	Rochdale Road	-1.8991	53.71566	Willow Field
45020925	Rochdale Road Willow Houses	-1.90027	53.71442	Willow Field
45020926	Rochdale Road Willow Hall Lane	-1.90021	53.71409	Willow Field
45020927	Upper Bolton Brow Park Road	-1.90005	53.71291	Pye Nest
45020928	Upper Bolton Brow Park Road	-1.89942	53.71259	Pye Nest
45020929	Park Road East Parade	-1.90032	53.71268	Pye Nest
45020930	Park Road East Parade	-1.90032	53.71259	Pye Nest
45020931	Park Road Clifton Street	-1.90442	53.71251	Sowerby Bridge
45020932	Park Road Gratrix Lane	-1.90512	53.71247	Sowerby Bridge
45020933	Beech Road Albert Road	-1.90655	53.71156	Sowerby Bridge
45020934	Beech Road Albert Road	-1.90682	53.71135	Sowerby Bridge
45020935	Beech Road York House	-1.90966	53.71061	Sowerby Bridge
45020936	Beech Road	-1.91263	53.71074	Sowerby Bridge
45020937	Marton Heights	-1.91909	53.71274	Friendly
45020938	Albert Road Villa Street	-1.90697	53.71165	Sowerby Bridge
45020939	Albert Road Princess Street	-1.90779	53.7123	Sowerby Bridge
45020940	Tuel Lane Regent Place	-1.91348	53.71326	Friendly
45020941	Tuel Lane Milton Street	-1.91365	53.71256	Friendly
45020942	Tuel Lane - Dearden Street	-1.91397	53.71316	Friendly
45020943	Tuel Lane	-1.91355	53.71174	Friendly
45020944	Tuel Lane Beech Road	-1.91311	53.71125	Sowerby Bridge
45020945	Tuel Lane	-1.90982	53.71011	Sowerby Bridge
45020946	Tuel Lane Wharf Street	-1.90789	53.70983	Sowerby Bridge
45020947	Pye Nest Road Hanover House	-1.89097	53.71436	Pye Nest
45020948	Pye Nest Road Hanover House	-1.89119	53.7143	Pye Nest
45020949	Pye Nest Road Crestfield Drive	-1.89111	53.713	Pye Nest
45020950	Pye Nest Road Dorchester Drive	-1.8922	53.71242	Pye Nest
45020951	Pye Nest Road	-1.89243	53.71226	Pye Nest
45020952	Pye Nest Road Arlington Crescent	-1.89579	53.71195	Pye Nest
45020953	Pye Nest Road Arlington Crescent	-1.89596	53.71183	Pye Nest
45020954	West Street Foundry Street	-1.91454	53.70609	Sowerby Bridge
45020955	West Street Watson Mill Lane	-1.9147	53.70583	Sowerby Bridge
45020956	West Street Watson Mill Lane	-1.91653	53.70454	Sowerby Bridge
45020957	West Street Watson Mill Lane	-1.9172	53.70404	Sowerby Bridge
45020958	Rochdale Road	-1.92002	53.70316	Sowerby Bridge
45020959	Rochdale Road	-1.92029	53.70296	Sowerby Bridge
45020960	Rochdale Road	-1.92443	53.70164	Triangle (Halifax)
45020961	Rochdale Road	-1.92543	53.7012	Triangle (Halifax)
45020962	Rochdale Road	-1.92823	53.70034	Triangle (Halifax)
45020963	Rochdale Road	-1.92928	53.69988	Triangle (Halifax)
45020964	Rochdale Road	-1.93393	53.69822	Triangle (Halifax)
45020965	Rochdale Road	-1.93433	53.69778	Triangle (Halifax)
45020966	Rochdale Road	-1.9354	53.69681	Triangle (Halifax)
45020967	Rochdale Road	-1.93548	53.69642	Triangle (Halifax)
45020968	Rochdale Road	-1.9356	53.69472	Triangle (Halifax)
45020969	Rochdale Road	-1.93541	53.69468	Triangle (Halifax)
45020970	Rochdale Road Stubbing Lane	-1.93484	53.69039	Kebroyd
45020971	Rochdale Road Stubbing Lane	-1.93473	53.69019	Kebroyd
45020972	Halifax Road	-1.93551	53.68699	Kebroyd
45020973	Halifax Road Kebroyd	-1.93524	53.6866	Kebroyd
45020974	Halifax Road	-1.9347	53.6842	Kebroyd
45020975	Halifax Road	-1.9345	53.68404	Kebroyd
45020976	Halifax Road Kenworthy Lane	-1.93509	53.68145	Kebroyd
45020977	Halifax Road	-1.93538	53.68123	Kebroyd
45020978	Halifax Road	-1.93731	53.67859	Ripponden
45020979	Halifax Road	-1.93722	53.67849	Ripponden
45020980	Halifax Road Ripponden J & I School	-1.93876	53.67658	Ripponden
45020981	Ripponden Brig Royd	-1.94023	53.67562	Ripponden
45020982	Halifax Road Royd Lane	-1.94084	53.67501	Ripponden
45020983	Oldham Road	-1.94269	53.67401	Ripponden
45020984	Oldham Road	-1.94281	53.67379	Ripponden
45020985	Oldham Road	-1.94493	53.67254	Ripponden
45020986	Oldham Road	-1.94549	53.67202	Ripponden
45020987	Oldham Road Holly Crescent	-1.94819	53.66884	Ripponden
45020988	Oldham Road Holly Crescent	-1.94807	53.6687	Ripponden
45020989	Rishworth School	-1.94942	53.66564	Rishworth
45020990	Rishworth School	-1.94984	53.6657	Rishworth
45020991	Oldham Road	-1.94935	53.66106	Rishworth
45020992	Oldham Road	-1.9492	53.66084	Rishworth
45020993	Rishworth	-1.94922	53.65899	Rishworth
45020994	Rishworth	-1.94938	53.65869	Rishworth
45020995	Oldham Road	-1.94957	53.65815	Rishworth
45020996	Oldham Road	-1.94923	53.65706	Rishworth
45020997	Oldham Road Rishworth	-1.94902	53.65022	Rishworth
45020998	Oldham Road Rishworth	-1.94936	53.65001	Rishworth
45020999	Oldham Road Rishden	-1.95024	53.64759	Rishworth
45021000	Oldham Road	-1.96115	53.64383	Rishworth
45021001	Main Road Clock Lane	-1.89905	53.80051	Denholme
45021002	Main Road Clock Lane	-1.89931	53.80025	Denholme
45021003	New Road Long Causeway	-1.89881	53.79859	Denholme
45021004	Halifax Road Denholme Gate	-1.89288	53.79575	Denholme
45021005	Halifax Road Denholme Gate	-1.89247	53.7954	Denholme
45021006	Brighouse Road Denholme	-1.89027	53.78952	Causeway Foot
45021007	Thornton Road Brighouse Road	-1.88557	53.78751	Causeway Foot
45021008	Thornton Road Stocks House Farm	-1.88293	53.78842	Causeway Foot
45021009	Thornton Road New Farm	-1.87694	53.79026	Thornton (Bradford)
45021010	Thornton Road Close Head Drive	-1.87407	53.79077	Thornton (Bradford)
45021011	Thornton Cemetery	-1.86982	53.79154	Thornton (Bradford)
45021012	Thornton Road Bell Dean Road	-1.8159	53.79381	Lower Grange
45021013	Thornton Road Southlands Grove	-1.82087	53.79284	Leaventhorpe
45021014	Thornton Road Southlands Grove	-1.82084	53.79271	Leaventhorpe
45021015	Thornton Road Leaventhorpe Lane	-1.82254	53.79231	Leaventhorpe
45021016	Thornton Road Old Road	-1.82754	53.79159	Leaventhorpe
45021017	Thornton Road Thorpe Road	-1.82754	53.79143	Leaventhorpe
45021018	Thornton Road School Green	-1.83258	53.79126	Leaventhorpe
45021019	Thornton Road Chat Hill Road	-1.83381	53.79104	Leaventhorpe
45021020	Thornton Road Churchill Road	-1.83656	53.79088	Thornton (Bradford)
45021021	Thornton Road Hoyle Ings Road	-1.83723	53.79104	Thornton (Bradford)
45021022	Thornton Road Coach Lane	-1.83917	53.79074	Thornton (Bradford)
45021023	Thornton Road Coach Road	-1.83966	53.7908	Thornton (Bradford)
45021024	Thornton Road Bronte Place	-1.84458	53.79044	Thornton (Bradford)
45021025	Thornton Road Green Lane	-1.84552	53.79027	Thornton (Bradford)
45021026	Thornton Road Ball Street	-1.84846	53.79009	Thornton (Bradford)
45021027	Thornton Road Ball Street	-1.84865	53.79019	Thornton (Bradford)
45021028	Thornton Road Kipping Lane	-1.8522	53.79054	Thornton (Bradford)
45021029	Thornton Road Kipping Lane	-1.85239	53.79044	Thornton (Bradford)
45021030	Thornton Road Vine Terrace	-1.8551	53.79067	Thornton (Bradford)
45021031	Thornton Road Ashfield Road	-1.85585	53.79082	Thornton (Bradford)
45021032	Thornton Road Royd Street	-1.85725	53.79092	Thornton (Bradford)
45021033	Thornton Road Royd Street	-1.85766	53.79085	Thornton (Bradford)
45021034	Thornton Road Wensley Bank West	-1.86003	53.79109	Thornton (Bradford)
45021035	Wensley Bank	-1.8605	53.79102	Thornton (Bradford)
45021036	Thornton Road Albion Place	-1.86379	53.7915	Thornton (Bradford)
45021037	Thornton Road Albion Place	-1.86384	53.79141	Thornton (Bradford)
45021038	James Street King Edward Road	-1.85486	53.79186	Thornton (Bradford)
45021039	James Street James Street School	-1.85505	53.79192	Thornton (Bradford)
45021040	Hill Top Road Wicken Lane	-1.85786	53.7942	Thornton (Bradford)
45021041	Hill Top Road Half Acre Road	-1.86316	53.79448	Thornton (Bradford)
45021042	Hill Top Road Half Acre Road	-1.87155	53.79432	Thornton (Bradford)
45021043	Well Heads Half Acre Road	-1.87557	53.79324	Denholme
45021044	Well Heads Half Acre Road	-1.87865	53.79225	Denholme
45021045	Well Heads Keelham School	-1.88727	53.7883	Causeway Foot
45021046	Bell Dean Road Avocet Close	-1.81648	53.79441	Lower Grange
45021047	Bell Dean Road Marmion Avenue	-1.81819	53.79511	Lower Grange
45021048	Bell Dean Road Marmion Avenue	-1.81887	53.79538	Lower Grange
45021049	Bell Dean Road Wallingford Mount	-1.82134	53.79661	Lower Grange
45021050	Bell Dean Road Greenway Drive	-1.82193	53.79676	Lower Grange
45021051	Bell Dean Road Bracewell Avenue	-1.82443	53.79793	Lower Grange
45021052	Bell Dean Road Bracewell Avenue	-1.82527	53.7982	Lower Grange
45021053	Bell Dean Road Roxburgh Grove	-1.82487	53.79933	Lower Grange
45021054	Bell Dean Road Roxburgh Grove	-1.82453	53.79931	Lower Grange
45021055	Bell Dean Road Saffron Drive	-1.82227	53.79994	Allerton (W Yorks)
45021056	Saffron Drive Bell Dean Road	-1.8226	53.80028	Allerton (W Yorks)
45021057	Saffron Drive Brocklesby Drive	-1.82503	53.80067	Allerton (W Yorks)
45021058	Saffron Drive Brocklesby Drive	-1.82545	53.80066	Allerton (W Yorks)
45021059	Saffron Drive Tolworth Fold	-1.8271	53.80169	Allerton (W Yorks)
45021060	Saffron Drive Weymouth Avenue	-1.8273	53.80204	Allerton (W Yorks)
45021061	Saffron Drive	-1.82593	53.80344	Allerton (W Yorks)
45021062	Saffron Drive	-1.8261	53.80348	Allerton (W Yorks)
45021063	Saffron Drive Downside Crescent	-1.82544	53.80415	Allerton (W Yorks)
45021064	Saffron Drive Allerton Road	-1.82516	53.80516	Allerton (W Yorks)
45021065	Thornton Road Bell Dean Road	-1.81504	53.7942	Lower Grange
45021066	Thornton Road Rhodesway	-1.81139	53.7946	Lower Grange
45021067	Thornton Road Rhodesway	-1.81033	53.79496	Crossley Hall
45021068	Thornton Road Leaventhorpe Lane	-1.80875	53.79505	Crossley Hall
45021069	Thornton Road Oaks Lane	-1.80664	53.79561	Crossley Hall
45021070	Thornton Road Jesse Street	-1.80355	53.79608	Crossley Hall
45021071	Thornton Road Jesse Street	-1.8032	53.79625	Crossley Hall
45021072	Steeton Primary School	-1.94684	53.89566	Steeton (Keighley)
45021073	Keighley Road East Parade	-1.94642	53.89577	Steeton (Keighley)
45021074	Keighley Road Aireburn Avenue	-1.94147	53.89567	Steeton (Keighley)
45021075	Keighley Road Aireburn Avenue	-1.941	53.89555	Steeton (Keighley)
45021076	Keighley Road Hawkcliffe Farm	-1.93542	53.89305	Steeton (Keighley)
45021077	Keighley Road Hawkcliffe Farm	-1.93465	53.89271	Steeton (Keighley)
45021078	Skipton Road Bar House Lane	-1.92956	53.88589	Utley (High)
45021079	Skipton Road Bar House Lane	-1.92915	53.8857	Utley (High)
45021080	Skipton Road Rivock Avenue	-1.92725	53.88422	Utley (High)
45021081	Skipton Road Rugby Ground	-1.92638	53.8839	Utley (High)
45021082	Skipton Road Ashgrove Road	-1.92359	53.88289	Utley (High)
45021083	Skipton Road Ashgrove Road	-1.92304	53.88283	Utley (High)
45021084	Skipton Road Ferncliffe Drive	-1.92048	53.88187	Utley (High)
45021085	Skipton Road Ferncliffe Drive	-1.92012	53.88164	Utley (High)
45021086	Skipton Road Stoneycroft Lane	-1.91492	53.88056	Utley (High)
45021087	Skipton Road Stoneycroft Lane	-1.9146	53.88051	Utley (High)
45021088	Skipton Road Green Head Road	-1.91264	53.87808	Utley (High)
45021089	Skipton Road Pattie Street	-1.9119	53.87747	Utley (High)
45021090	Skipton Road East Avenue	-1.90958	53.8735	Keighley
45021091	Skipton Road	-1.90941	53.87296	Keighley
45021092	Granby Lane Granby Drive	-1.88113	53.87726	Riddlesden
45021093	Granby Drive Granby Lane	-1.88146	53.87736	Riddlesden
45021094	Granby Drive Westfield Drive	-1.88477	53.87818	Riddlesden
45021095	Scott Lane Bar Lane	-1.88699	53.87911	Stockbridge (W Yorks)
45021096	Western Avenue Dunkirk Rise	-1.89383	53.88254	Stockbridge (W Yorks)
45021097	Banks Lane Western Avenue	-1.88994	53.88225	Stockbridge (W Yorks)
45021098	Banks Lane Ilkley Road	-1.88641	53.88111	Riddlesden
45021099	Ilkley Road Banks Lane	-1.8841	53.88096	Riddlesden
45021100	Barley Cote Road Barley Cote Avenue	-1.87888	53.88123	Riddlesden
45021101	Somerset Road Foxglove Road	-1.75691	53.63813	Almondbury
45021102	Somerset Road Foxglove Road	-1.75738	53.63815	Lowerhouses
45021103	Somerset Road Benomley Road	-1.75328	53.63672	Almondbury
45021104	Almondbury Waste Lane	-1.75281	53.63638	Almondbury
45021105	Northgate Southfield Road	-1.7496	53.63481	Almondbury
45021106	Northgate Brickbank	-1.74898	53.63449	Almondbury
45021107	Almondbury Northgate	-1.7473	53.63274	Almondbury
45021108	Almondbury Northgate	-1.74772	53.6328	Almondbury
45021109	Northgate Blacksmiths Fold	-1.74645	53.63201	Almondbury
45021110	Northgate Blacksmiths Fold	-1.74679	53.63211	Almondbury
45021111	Westgate Longcroft	-1.74917	53.63058	Almondbury
45021112	Westgate Aimbry Court	-1.75181	53.62995	Almondbury
45021113	Westgate Longcroft	-1.7517	53.63004	Almondbury
45021114	Kaye Lane Broken Cross	-1.75527	53.62929	Almondbury
45021115	Kaye Lane	-1.7552	53.6294	Almondbury
45021116	Kaye Lane Wheatroyd Lane	-1.75904	53.62903	Lowerhouses
45021117	Kaye Lane Wheatroyd Lane	-1.75923	53.62911	Almondbury
45021118	Kaye Lane Longley Lane	-1.76445	53.62855	Almondbury
45021119	Ashes Lane Longley Lane	-1.7652	53.6286	Ashenhurst
45021120	Ashes Lane High Lane	-1.77028	53.62529	Newsome
45021121	Bradford Road Cottingley New Road	-1.82188	53.83374	Cottingley (Bradford)
45021122	Bradford Road Ghyll Wood Drive	-1.82774	53.83642	Bingley
45021123	Bradford Road Wagon Lane	-1.8307	53.83914	Cottingley (Bradford)
45021124	Bradford Road Southlands Grove	-1.8317	53.84134	Bingley
45021125	Bradford Road Ashfield Court	-1.83386	53.84354	Bingley
45021126	Park Road Wellington Street	-1.83776	53.84897	Bingley
45021127	Park Road Wilson Road	-1.83518	53.85219	Priestthorpe
45021128	Park Road Wilson Road	-1.835	53.85217	Priestthorpe
45021129	Otley Road Heights Lane	-1.82154	53.85801	Eldwick
45021130	Otley Road Beech Grove	-1.81656	53.8592	Eldwick
45021131	Otley Road Beech Grove	-1.81668	53.85906	Eldwick
45021132	Otley Road Lyndale Road	-1.81222	53.86027	Eldwick
45021133	Otley Road Lyndale Road	-1.81178	53.86026	Eldwick
45021134	Otley Road Cragg Wood Farm	-1.80866	53.86518	Eldwick
45021135	Otley Road Spring Lane	-1.80996	53.86166	Eldwick
45021136	Otley Road Spring Lane	-1.80996	53.8616	Eldwick
45021137	Warren Lane Warren Drive	-1.82149	53.85558	Eldwick
45021138	Warren Lane Stone Hill	-1.82167	53.85577	Eldwick
45021139	Bradford Road Grange Park Drive	-1.82402	53.83449	Cottingley (Bradford)
45021140	Bradford Road Aire View Avenue	-1.8271	53.83627	Cottingley (Bradford)
45021141	Bradford Road Wagon Lane	-1.83056	53.83978	Gilstead (Bingley)
45021142	Bradford Road Ashfield Crescent	-1.83177	53.84209	Bingley
45021143	Bradford Road Ashfield Court	-1.83386	53.8438	Bingley
45021144	Warren Lane Eldwick Primary School	-1.8196	53.85263	Gilstead (Bingley)
45021145	Warren Lane Clarendon Road	-1.81978	53.85258	Gilstead (Bingley)
45021146	Gilstead Warren Lane	-1.81748	53.84949	Gilstead (Bingley)
45021147	Gilstead Lane Warren Lane	-1.81764	53.8496	Gilstead (Bingley)
45021148	Gilstead Lane Primrose Lane	-1.81885	53.84729	Gilstead (Bingley)
45021149	Gilstead Lane Primrose Lane	-1.81889	53.84745	Gilstead (Bingley)
45021150	Fernbank Drive Ferncliffe Road	-1.82266	53.84759	Gilstead (Bingley)
45021151	Fernbank Drive Ferncliffe Road	-1.82257	53.84768	Gilstead (Bingley)
45021152	Fernbank Drive Moorbottom Lane	-1.82615	53.84914	Gilstead (Bingley)
45021153	Fernbank Drive Moor Bottom Lane	-1.82616	53.84922	Gilstead (Bingley)
45021154	Crownest Lane Priestthorpe Road	-1.83005	53.85178	Priestthorpe
45021155	Crownest Lane Priestthorpe Road	-1.82989	53.85178	Priestthorpe
45021156	Priestthorpe Lane Park Road	-1.83206	53.85407	Priestthorpe
